Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
157e3b64f52b8952ebb1c93fd0c75f88	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__	0.9823475344316536
4b8db38619270245f8841fc2c1c9a5da	k__Bacteria	0.924125507064534
c1488faf5e96c1430775152542f89971	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__	0.9999993824763097
dd379a16d50d3987cc26020f25096a04	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9999778547447576
d059008201f48c07aaec194aac20e189	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__	0.9999994197535478
20e3cd9d104e430e7f1df83bbcaf532d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999208309761474
00a56c1c0c85e1cb2ad911380affd267	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__fascians	0.9999376154219914
a038147c2dc1321522be87c6fea2ed0c	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999999295852
95c8b31cd169141a8e0f218596af7913	k__Bacteria	0.9137063173899614
d2b169e5256f8716a37c2da03c6e85da	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999999999993605
e52c30fbbce931a944696ffa0e094667	k__Bacteria	0.9615888012426127
e93dcbf8c2337ead92959e2beb8d7c2e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus; s__caseolyticus	0.8435472911568772
aaf84120b1c42a38a8b4baeece847e8b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae	0.942179078974805
b8250701ef88887712503891422191ca	k__Bacteria	0.9467160543820581
893419d2257c9172d3e027324a599015	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9978761437364305
c36193c3247bf55895a2cc3161cb08d6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__	0.8427281313126873
609b344f0052a5e5efaf79253a6eaea9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Janibacter; s__	0.9380833387501474
0bc3e0aadf605cea0259f22b45041db8	k__Bacteria	0.9280509950159371
02d0c0c4450bd3d4e27f34945ccbdb4f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__	0.8031610245004123
7e135e28ae4572578d7906370b72d23c	k__Bacteria	0.9297745698013675
da11c2745df7ff3901b11bd6a8a6ee63	k__Bacteria	0.8713253423538898
6135d8f4456e53d39c4e73eb251eb957	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__oleivorans	0.7868341585587465
3617f8365316fb735483b3a59878a588	k__Bacteria	0.937455272120852
7fa00b9f2d3ea334934dab94ebd9efec	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9636395678875272
9ea2c57f437970f51b8bc422b5ab8c1e	k__Bacteria	0.9450839192180269
948e486fdf34c34a9aaed41531ddda21	Unassigned	0.9213094423353975
d448eabe620331d030cb2ebb7a2c2bec	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Pantoea	0.7798353543365789
e6c8479531ce0012322e5f6484a46d37	k__Bacteria	0.9309682919415379
28949e526a1265e3a0bf06999950d727	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Streptobacillus	0.9932365551286058
4c5b74eb30635873f16821bea7a76af8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__Exiguobacterium; s__	0.9374695511569032
bd33944629f56698006c151fdf19eb80	k__Bacteria	0.906371738430867
35e8e5fe88cedbfecbfead7d8706befa	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.9999978700189249
4698b705a5c8ea8935a775571024a2a0	Unassigned	0.8847237471908745
938f235f4adc2122b7db89927ede1ee3	k__Bacteria	0.866812061339732
ebd4c3ff34fe03941b3427a937f98327	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__adhaesivum	0.9574600017502043
d2019188a6ef6c9e3b110975fd2697d8	k__Bacteria	0.9237816866508666
6e8551803c64b938f48fe81b6dbc45d5	Unassigned	0.8653920452947998
fe9bdd2978099145ddaca74696e034e3	Unassigned	0.9162920011103726
9f1b80b5573501ae4abbaa0911c25a3f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__psychrophilus	0.9004500334971925
66d2f02e76904139fbdbe6b85329de5d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	0.9383096047709136
2d1408a50b401c733ff8bf146e709192	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__pulmonis	0.9289619370506178
63700555217a04ae36a611f543861750	Unassigned	0.8325941746543779
40e68dc8bd68272d62d27ed2244fe782	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9999758899826147
b009af438461ffcd68d500d11de5992c	Unassigned	0.8332033200577025
f61c32a2e2424f9c01dc8078bed6d04e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__	0.9994897512507738
996b925b7d1d04535d4556a4e08c963b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planomicrobium; s__	0.8474940938084401
1fd41ec6c4d80c99b1c60ac15d850dee	k__Bacteria	0.9026942056950417
938a828cbf03d3a106c18f6d97fbdc79	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella; s__	0.9708516042196637
c3f415c3fef99f809f7f89ae0c911667	k__Bacteria	0.9145938254162036
39e240548bd1fadb7dbd3f98d7356ba3	Unassigned	0.8889174268670096
06e7da7acd7645cc842dc573ee43767f	Unassigned	0.891105170765293
6af06c41ce5f3d8d2e1649cc02945e23	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__	0.9999973896445161
b15b8115198e286c3bbfb8898e1697ad	k__Bacteria	0.9622339340581615
18176aa2c3bb4c5f53b69b53d63a4ad8	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999998644284
